,job_skills,job_title,Job_id
16924,Strategic importance of data assets,Data Architect,9
16925,Technical skills & knowledge,Data Architect,9
16926,Communicating & Influencing skills,Data Architect,9
16927,Data Cleaning,Data Architect,9
16928,Data Maintenance,Data Architect,9
16929,Data Recovery,Data Architect,9
16930,Data Warehouse Analysis,Data Architect,9
16931,Data Warehouse Design,Data Architect,9
16932,SQL Programming Objects,Data Architect,9
16933,Data Management Tools,Data Architect,9
16934,General Business Knowledge,Data Architect,9
16935,Quality/Regulatory Requirements,Data Architect,9
16936,Data Governance Frameworks,Data Architect,9
16937,Technical Communication Skills,Data Architect,9
16938,Conceptual Communication Skills,Data Architect,9
16939,Interpersonal Communication Skills,Data Architect,9
16940,Written Communication Skills,Data Architect,9
16941,Verbal Communication Skills,Data Architect,9
16942,Creative Problem Solving,Data Architect,9
16943,Windows Command Line,Data Architect,9
16944,Bash,Data Architect,9
16945,Gitlab,Data Architect,9
16946,Agile Scrum,Data Architect,9
16947,Flask,Data Architect,9
16948,Django,Data Architect,9
16949,React,Data Architect,9
16950,UI/UX,Data Architect,9
16951,SQL Server,Database Administrator,18
16952,MySQL,Database Administrator,18
16953,Oracle SQL,Database Administrator,18
16954,Data Warehousing,Database Administrator,18
16955,Backup and Recovery,Database Administrator,18
16956,System Optimization,Database Administrator,18
16957,Security,Database Administrator,18
16958,Troubleshooting,Database Administrator,18
16959,Collaboration,Database Administrator,18
16960,Customer Service,Database Administrator,18
16961,Automation,Database Administrator,18
16962,Disaster Recovery,Database Administrator,18
16963,SQL Server 2016,Database Administrator,18
16964,MySQL Server 8.0,Database Administrator,18
16965,Fire Safety,Database Administrator,18
16966,Bachelor's in Computer Science,Database Administrator,18
16967,35 Years Experience,Database Administrator,18
16968,Database Administration,Database Administrator,18
16969,MS SQL Server,Database Administrator,18
16970,Oracle,Database Administrator,18
16971,Mongo,Database Administrator,18
16972,Casandra,Database Administrator,18
16973,PostgreSQL,Database Administrator,18
16974,DynamoDB,Database Administrator,18
16975,UNIX,Database Administrator,18
16976,Windows O/S,Database Administrator,18
16977,DOE QLevel security clearance,Database Administrator,18
16978,Bachelor's in Computer Science Software Engineering or Management Information Systems,Database Administrator,18
16979,Broad experience with administering database infrastructures including implementation monitoring operational support backup and recovery security and lifecycle management in support enterpriselevel service delivery,Database Administrator,18
16980,Applied experience with administration of databases like MS SQL Server MySQL Oracle Mongo Casandra PostgreSQL and DynamoDB databases,Database Administrator,18
16981,Proficient knowledge of UNIX and/or Windows O/S administration security and performance tuning,Database Administrator,18
16982,Experience leveraging automation/orchestration tool suites to effectively and efficiently manage a portfolio of enterprise services,Database Administrator,18
16983,Proficient communication facilitation and collaboration skills necessary to effectively present explain and advise coworkers management and/or external sponsors,Database Administrator,18
16984,Experience implementing and managing an enterprise commercial off the shelf application suite,Database Administrator,18
16985,Experience working in a compliancedriven and secure environment,Database Administrator,18
16986,Advanced experience with systems programming to create configure monitor and automate the management of database infrastructures required to maintain the requisite availability and security posture of deployed infrastructures and associated services,Database Administrator,18
16987,Advanced ability to partner with customers IT managers developers database administrators systems administrators and security administrators to jointly create complex web/application/cloud service/container/COTs infrastructures services that meet business requirements,Database Administrator,18
16988,Advanced experience in data modeling database architecture development and/or database reliability engineering principles,Database Administrator,18
16989,Master's degree in Computer Science Computer Engineering or Management Information Systems,Database Administrator,18
16990,SQL,Database Administrator,18
16991,Sybase,Database Administrator,18
16992,Microsoft SQL,Database Administrator,18
16993,DTMB Security Practices,Database Administrator,18
16994,Shell scripting,Database Administrator,18
16995,PowerShell scripting,Database Administrator,18
16996,SQL scripting,Database Administrator,18
16997,Database performance optimization,Database Administrator,18
16998,Application/solution incident response,Database Administrator,18
16999,Audit responses,Database Administrator,18
17000,Data architecture,Database Administrator,18
17001,Database design,Database Administrator,18
17002,Database Security & Integrity,Database Administrator,18
17003,Database backups and restores,Database Administrator,18
17004,Database Administrator,Database Administrator,18
17005,Azure SQL,Database Administrator,18
17006,Windows failover clustering,Database Administrator,18
17007,AlwaysOn Failover Cluster Instances,Database Administrator,18
17008,AlwaysOn groups,Database Administrator,18
17009,SQL Server High Availability technologies,Database Administrator,18
17010,Replication,Database Administrator,18
17011,Mirroring,Database Administrator,18
17012,Failover clusters,Database Administrator,18
17013,Microsoft SQL Server database engine,Database Administrator,18
17014,Integration Services (SSIS),Database Administrator,18
17015,Reporting Services (SSRS),Database Administrator,18
17016,Analysis Services (SSAS),Database Administrator,18
17017,Microsoft SQL server databases,Database Administrator,18
17018,Maintenance plans,Database Administrator,18
17019,SQL Server Agent Scheduled jobs,Database Administrator,18
17020,Microsoft SQL Server High Availability solutions,Database Administrator,18
17021,SQL Clustering,Database Administrator,18
17022,AlwaysOn,Database Administrator,18
17023,database mirroring,Database Administrator,18
17024,replication technologies,Database Administrator,18
17025,Cloud technologies in Azure,Database Administrator,18
17026,Database optimizations,Database Administrator,18
17027,SQL Server Replication,Database Administrator,18
17028,Change Data Capture (CDC),Database Administrator,18
17029,Database management,Database Administrator,18
17030,DBMS environments,Database Administrator,18
17031,DBMS transport,Database Administrator,18
17032,DBMS cloning,Database Administrator,18
17033,Backup and recovery,Database Administrator,18
17034,General infrastructure knowledge,Database Administrator,18
17035,Cloud infrastructure technologies,Database Administrator,18
17036,Best practices,Database Administrator,18
17037,Effective communication,Database Administrator,18
17038,Collaborative work,Database Administrator,18
17039,Strong leadership,Database Administrator,18
17040,Complex organizational structures,Database Administrator,18
17041,Hybrid IT environment,Database Administrator,18
17042,Infrastructure domains,Database Administrator,18
17043,Information Technology,Database Administrator,18
17044,Computer Science,Database Administrator,18
17045,Problemsolving,Database Administrator,18
17046,Adaptability,Database Administrator,18
17047,Proactive attitude,Database Administrator,18
17048,Oracle 12c,Database Administrator,18
17049,IBM DataStage ETL,Database Administrator,18
17050,Crush FTP,Database Administrator,18
17051,Unix Cron Tab,Database Administrator,18
17052,DB advanced functions,Database Administrator,18
17053,Hints,Database Administrator,18
17054,Indexes,Database Administrator,18
17055,Explain Plan,Database Administrator,18
17056,Tkprof,Database Administrator,18
17057,.Net,Database Administrator,18
17058,IBM Curam Java,Database Administrator,18
17059,DB advance analytical functions,Database Administrator,18
17060,Joins,Database Administrator,18
17061,Correlated subqueries,Database Administrator,18
17062,AWS,Database Administrator,18
17063,Azur,Database Administrator,18
17064,Oracle Cloud,Database Administrator,18
17065,Autosys,Database Administrator,18
17066,ControlM,Database Administrator,18
17067,MS Visio,Database Administrator,18
17068,Erwin data modeling,Database Administrator,18
17069,Technical and Functional Specifications documents,Database Administrator,18
17070,Data warehouse,Database Administrator,18
17071,Database schema,Database Administrator,18
17072,Security structure,Database Administrator,18
17073,Schema,Database Administrator,18
17074,Data archival,Database Administrator,18
17075,Table partitioning,Database Administrator,18
17076,System performance monitoring,Database Administrator,18
17077,Code deployment,Database Administrator,18
17078,System migration,Database Administrator,18
17079,Application maintenance,Database Administrator,18
17080,Bug fixes,Database Administrator,18
17081,Cúram V6,Database Administrator,18
17082,Cúram Enterprise Framework Components,Database Administrator,18
17083,Cúram Intelligent Evidence Gathering (IEG2),Database Administrator,18
17084,Cúram Express Rules for Triage (CERT),Database Administrator,18
17085,HTML,Database Administrator,18
17086,DHTML,Database Administrator,18
17087,JavaScript,Database Administrator,18
17088,Struts,Database Administrator,18
17089,Springs,Database Administrator,18
17090,Ajax,Database Administrator,18
17091,JQuery,Database Administrator,18
17092,Dojo,Database Administrator,18
17093,SOA,Database Administrator,18
17094,WebServices,Database Administrator,18
17095,Websphere,Database Administrator,18
17096,ESB,Database Administrator,18
17097,Message Broker,Database Administrator,18
17098,Eclipse,Database Administrator,18
17099,JIRA,Database Administrator,18
17100,Oracle 9i,Database Administrator,18
17101,Oracle 10g,Database Administrator,18
17102,Oracle 11g,Database Administrator,18
17103,Sybase 12.5,Database Administrator,18
17104,SQL Server 2000,Database Administrator,18
17105,SQL Server 2012,Database Administrator,18
17106,DB2 UDB,Database Administrator,18
17107,PL/SQL,Database Administrator,18
17108,UNIX Shell Scripting,Database Administrator,18
17109,Star Schema Modeling,Database Administrator,18
17110,Snow Flake Modeling,Database Administrator,18
17111,SQL*LOADER,Database Administrator,18
17112,SQL Developer,Database Administrator,18
17113,TOAD,Database Administrator,18
17114,SQL*PLUS,Database Administrator,18
17115,DBArtisan,Database Administrator,18
17116,Perforce,Database Administrator,18
17117,PVCS,Database Administrator,18
17118,SSMA,Database Administrator,18
17119,RGS,Database Administrator,18
17120,SSIS,Database Administrator,18
17121,SSRS,Database Administrator,18
17122,Business Objects X,Database Administrator,18
17123,Business Objects XI,Database Administrator,18
17124,Oracle Reports,Database Administrator,18
17125,IBM Cognos Version 10.2.2,Database Administrator,18
17126,Linux,Database Administrator,18
17127,Windows 2003,Database Administrator,18
17128,Windows 2000,Database Administrator,18
17129,Windows NT,Database Administrator,18
17130,Microsoft SQL Server,Database Administrator,18
17131,Database security,Database Administrator,18
17132,SQL scripting languages,Database Administrator,18
17133,Database monitoring,Database Administrator,18
17134,Performance tuning,Database Administrator,18
17135,High availability,Database Administrator,18
17136,Disaster recovery,Database Administrator,18
17137,Analytical skills,Database Administrator,18
17138,Problemsolving skills,Database Administrator,18
17139,Communication skills,Database Administrator,18
17140,Collaboration skills,Database Administrator,18
17141,Teamwork,Database Administrator,18
17142,Initiative,Database Administrator,18
17143,Bachelor's degree in computer science or information technology,Database Administrator,18
17144,5+ years of experience as a database administrator,Database Administrator,18
17145,Major medical insurance,Database Administrator,18
17146,Dental care,Database Administrator,18
17147,Medical and dependent care reimbursement,Database Administrator,18
17148,Paid disability,Database Administrator,18
17149,Longterm care insurance,Database Administrator,18
17150,Life insurance,Database Administrator,18
17151,401(k) plan,Database Administrator,18
17152,Paid time off,Database Administrator,18
17153,Paid holidays,Database Administrator,18
17154,Data Integrity,Database Administrator,18
17155,Data Security,Database Administrator,18
17156,Data Retention,Database Administrator,18
17157,Data Recoverability,Database Administrator,18
17158,Database Design,Database Administrator,18
17159,Database Development,Database Administrator,18
17160,Database Testing,Database Administrator,18
17161,Database Deployment,Database Administrator,18
17162,Database Architecture,Database Administrator,18
17163,Database Best Practices,Database Administrator,18
17164,Data Structures,Database Administrator,18
17165,Postgres,Database Administrator,18
17166,Oracle Database,Database Administrator,18
17167,UNIX/Linux Shell Scripting,Database Administrator,18
17168,Postgres STIG Implementation,Database Administrator,18
17169,Postgres Vulnerability Remediation,Database Administrator,18
17170,Connection Poolers (pgPool and pgBouncer),Database Administrator,18
17171,PostgreSQL Monitoring,Database Administrator,18
17172,PostgreSQL Alerting,Database Administrator,18
17173,HighScalable Clusters,Database Administrator,18
17174,Failover Solutions,Database Administrator,18
17175,Hot Standby Solutions,Database Administrator,18
17176,Maximum Available Architecture,Database Administrator,18
17177,Enterprise Failover Manager,Database Administrator,18
17178,System Performance Tuning,Database Administrator,18
17179,SQL Performance Tuning,Database Administrator,18
17180,Business Process Integration,Database Administrator,18
17181,Terraform,Database Administrator,18
17182,Python,Database Administrator,18
17183,RDS,Database Administrator,18
17184,PostGres,Database Administrator,18
17185,NoSQL,Database Administrator,18
17186,ETL,Database Administrator,18
17187,Data Engineering,Database Administrator,18
17188,Cloudbased platforms,Database Administrator,18
17189,Support tickets,Database Administrator,18
17190,DB access management,Database Administrator,18
17191,Server patching,Database Administrator,18
17192,Security patching,Database Administrator,18
17193,Familiarity with cloudbased platforms,Database Administrator,18
17194,Analytical thinking,Database Administrator,18
17195,Attention to detail,Database Administrator,18
17196,Strong work ethic,Database Administrator,18
17197,Ability to work independently and as part of a team,Database Administrator,18
17198,Willingness to learn and grow,Database Administrator,18
17199,Aurora,Database Administrator,18
17200,Shell,Database Administrator,18
17201,Optimization,Database Administrator,18
17202,Security best practices,Database Administrator,18
17203,AWS IAM,Database Administrator,18
17204,Big Data,Database Administrator,18
17205,Hadoop,Database Administrator,18
17206,Azure,Database Administrator,18
17207,DevOps,Database Administrator,18
17208,MSSQL,Database Administrator,18
17209,Oracle Certified Professional (OCP),Database Administrator,18
17210,Perl,Database Administrator,18
17211,RDBMSs,Database Administrator,18
17212,database architecture,Database Administrator,18
17213,Data Backup,Database Administrator,18
17214,Data Recovery,Database Administrator,18
17215,performance tuning,Database Administrator,18
17216,Cassandra,Database Administrator,18
17217,Database administration,Database Administrator,18
17218,Data storage,Database Administrator,18
17219,Data retrieval,Database Administrator,18
17220,Feature design,Database Administrator,18
17221,Feature implementation,Database Administrator,18
17222,Oracle Database Installation,Database Administrator,18
17223,Oracle Database Upgrade,Database Administrator,18
17224,Oracle Database Patching,Database Administrator,18
17225,Database Management,Database Administrator,18
17226,Oracle Server Performance Tuning,Database Administrator,18
17227,Database Security,Database Administrator,18
17228,Database Standards Maintenance,Database Administrator,18
17229,Database Access Management,Database Administrator,18
17230,Oracle Grid Control Server Installation and Upgrading,Database Administrator,18
17231,Database Task Automation,Database Administrator,18
17232,Oracle Middleware Technologies (Experience a Plus),Database Administrator,18
17233,Oraclebased ETL Processes (Experience a Plus),Database Administrator,18
17234,Oncall Support,Database Administrator,18
17235,Oracle Administration,Database Administrator,18
17236,GoldenGate,Database Administrator,18
17237,Dataguard,Database Administrator,18
17238,RMAN,Database Administrator,18
17239,PLSQL,Database Administrator,18
17240,OEM,Database Administrator,18
17241,Database performance tuning,Database Administrator,18
17242,IT security,Database Administrator,18
17243,Vulnerability remediation,Database Administrator,18
17244,Problem solving,Database Administrator,18
17245,Installation,Database Administrator,18
17246,Maintenance,Database Administrator,18
17247,Change peer/technical review,Database Administrator,18
17248,Problem investigation,Database Administrator,18
17249,Project design,Database Administrator,18
17250,Project delivery,Database Administrator,18
17251,Project documentation,Database Administrator,18
17252,Verbal communication,Database Administrator,18
17253,Written communication,Database Administrator,18
17254,Ansible,Database Administrator,18
17255,MongoDB,Database Administrator,18
17256,Exadata,Database Administrator,18
17257,Scaled Agile Framework (SAFe),Database Administrator,18
17258,Behavior Driven Development (BDD),Database Administrator,18
17259,Test Automation,Database Administrator,18
17260,System Engineering,Database Administrator,18
17261,Development,Database Administrator,18
17262,Test Integration,Database Administrator,18
17263,Operational Support,Database Administrator,18
17264,TS/SCI,Database Administrator,18
17265,Polygraph,Database Administrator,18
17266,Oracle Data Guard,Database Administrator,18
17267,Oracle Streams,Database Administrator,18
17268,Oracle Golden Gate,Database Administrator,18
17269,Sybase Replication Server,Database Administrator,18
17270,SQL/PLSQL,Database Administrator,18
17271,401(k),Database Administrator,18
17272,HSA,Database Administrator,18
17273,Medical Coverage,Database Administrator,18
17274,Dental Coverage,Database Administrator,18
17275,Life Insurance,Database Administrator,18
17276,Amazon Prime,Database Administrator,18
17277,Gym Reimbursement,Database Administrator,18
17278,Referral Bonus,Database Administrator,18
17279,Database Optimisation,Database Administrator,18
17280,Microsoft Environments,Database Administrator,18
17281,Data Protection,Database Administrator,18
17282,Backups,Database Administrator,18
17283,Recovery,Database Administrator,18
17284,Escalation Procedures,Database Administrator,18
17285,Workload Management,Database Administrator,18
17286,Database Standards,Database Administrator,18
17287,Database Software Selection,Database Administrator,18
17288,Database Software Acquisition,Database Administrator,18
17289,Database Configuration,Database Administrator,18
17290,Windows,Database Administrator,18
17291,Linux (RHEL),Database Administrator,18
17292,Kubernetes,Database Administrator,18
17293,OpenShift,Database Administrator,18
17294,pgPool,Database Administrator,18
17295,pgBouncer,Database Administrator,18
17296,PostgreSQL STIG,Database Administrator,18
17297,Maximum available architecture,Database Administrator,18
17298,Enterprise Fail over manager,Database Administrator,18
17299,Data modeling,Database Administrator,18
17300,Couchbase,Database Administrator,18
17301,ElasticSearch,Database Administrator,18
17302,HBase,Database Administrator,18
17303,Oracle Data Modeler,Database Administrator,18
17304,Erwin,Database Administrator,18
17305,Toad,Database Administrator,18
17306,Visio,Database Administrator,18
17307,D365,Database Administrator,18
17308,My SQL,Database Administrator,18
17309,Data Lake,Database Administrator,18
17310,Data Factory,Database Administrator,18
17311,Task Automation,Database Administrator,18
17312,Backup,Database Administrator,18
17313,Performance Tuning,Database Administrator,18
17314,System Management,Database Administrator,18
17315,Communication,Database Administrator,18
17316,Change Management,Database Administrator,18
17317,Data Dictionary,Database Administrator,18
17318,Database Tuning,Database Administrator,18
17319,Data Correction Logs,Database Administrator,18
17320,Data Modeling,Database Administrator,18
17321,Indexing,Database Administrator,18
17322,Clustering,Database Administrator,18
17323,Views,Database Administrator,18
17324,Update Queries,Database Administrator,18
17325,Rollback Segments,Database Administrator,18
17326,Data File Size,Database Administrator,18
17327,Metadata,Database Administrator,18
17328,Import Utilities,Database Administrator,18
17329,Computer Operating Systems,Database Administrator,18
17330,Data Warehousing Applications,Database Administrator,18
17331,VMware,Database Administrator,18
17332,SQL Servers,Database Administrator,18
17333,Windows Operating Systems,Database Administrator,18
17334,Virtualisation,Database Administrator,18
17335,Compliance,Database Administrator,18
17336,SYBASE,Database Administrator,18
17337,Prototyping,Database Administrator,18
17338,User Account Management,Database Administrator,18
17339,Database LifeCycle Management,Database Administrator,18
17340,Bachelor's Degree in Technical Discipline,Database Administrator,18
17341,Equal Employment Opportunity,Database Administrator,18
17342,Database Implementation,Database Administrator,18
17343,Database Maintenance,Database Administrator,18
17344,Configuration Management,Database Administrator,18
17345,Database Management Systems (DBMS),Database Administrator,18
17346,AWS Cloud,Database Administrator,18
17347,SQL Server Databases,Database Administrator,18
17348,AWS RDS (Relational Data Store),Database Administrator,18
17349,PowerShell,Database Administrator,18
17350,PowerBI,Database Administrator,18
17351,AWS Lambda,Database Administrator,18
17352,Team Leadership,Database Administrator,18
17353,MCDBA,Database Administrator,18
17354,MCSD for .NET,Database Administrator,18
17355,MS SQL,Database Administrator,18
17356,Crystal Reports,Database Administrator,18
17357,Analytical mindset,Database Administrator,18
17358,Verbal communication skills,Database Administrator,18
17359,Written communication skills,Database Administrator,18
17360,Organization,Database Administrator,18
17361,Time management,Database Administrator,18
17362,Pressure handling,Database Administrator,18
17363,Computer science,Database Administrator,18
17364,Database trends,Database Administrator,18
17365,Server Patching,Database Administrator,18
17366,Security Patching,Database Administrator,18
17367,Support Tickets,Database Administrator,18
17368,DB Access Management,Database Administrator,18
17369,Communication Skills,Database Administrator,18
17370,Business Users,Database Administrator,18
17371,Cloud Platforms,Database Administrator,18
17372,Learning and Growth,Database Administrator,18
17373,Diversity and Inclusion,Database Administrator,18
17374,Accessibility,Database Administrator,18
17375,Paid Leave,Database Administrator,18
17376,Parental Leave,Database Administrator,18
17377,Wellbeing Initiatives,Database Administrator,18
17378,Volunteering Leave,Database Administrator,18
17379,Team Social Events,Database Administrator,18
17380,Free Breakfast,Database Administrator,18
17381,Free Lunches,Database Administrator,18
17382,Equal Opportunities,Database Administrator,18
17383,SQL Tuning,Database Administrator,18
17384,Data Migration,Database Administrator,18
17385,Change Control,Database Administrator,18
17386,Data Privacy,Database Administrator,18
17387,Database Reporting,Database Administrator,18
17388,Physical Data Storage,Database Administrator,18
17389,Data Privacy Practices and Laws,Database Administrator,18
17390,Data Processing Flowcharting Techniques,Database Administrator,18
17391,Technical Documentation,Database Administrator,18
17392,Customer Service Orientation,Database Administrator,18
17393,Teamwork and Collaboration,Database Administrator,18
17394,Problem Solving,Database Administrator,18
17395,Prioritization and Execution,Database Administrator,18
17396,Standing,Database Administrator,18
17397,Walking,Database Administrator,18
17398,Sitting,Database Administrator,18
17399,Lifting,Database Administrator,18
17400,Reaching,Database Administrator,18
17401,Near Acuity,Database Administrator,18
17402,Far Acuity,Database Administrator,18
17403,Depth Perception,Database Administrator,18
17404,Accommodation,Database Administrator,18
17405,Color Vision,Database Administrator,18
17406,Field of Vision,Database Administrator,18
17407,Relational Database Design,Database Administrator,18
17408,Database Environments,Database Administrator,18
17409,Database Access,Database Administrator,18
17410,Database Documentation,Database Administrator,18
17411,System Design,Database Administrator,18
17412,System Operation,Database Administrator,18
17413,System Administration,Database Administrator,18
17414,Performance Optimization,Database Administrator,18
17415,Space Management,Database Administrator,18
17416,Database Health,Database Administrator,18
17417,Event Log Monitoring,Database Administrator,18
17418,Query Optimization,Database Administrator,18
17419,Schema Design,Database Administrator,18
17420,Testing Processes,Database Administrator,18
17421,Product Research,Database Administrator,18
17422,Service Recommendations,Database Administrator,18
17423,Protocol Recommendations,Database Administrator,18
17424,Standard Recommendations,Database Administrator,18
17425,SQL Scripting,Database Administrator,18
17426,Data Extraction,Database Administrator,18
17427,Data Maintenance,Database Administrator,18
17428,Development Processes,Database Administrator,18
17429,Deployment Processes,Database Administrator,18
17430,Documentation,Database Administrator,18
17431,Troubleshooting Playbooks,Database Administrator,18
17432,Failover Testing,Database Administrator,18
17433,Recovery Plans,Database Administrator,18
17434,Engineering,Database Administrator,18
17435,SQL Development,Database Administrator,18
17436,System Metrics,Database Administrator,18
17437,Linux Utilities,Database Administrator,18
17438,Scripting Languages,Database Administrator,18
17439,Git,Database Administrator,18
17440,Redshift,Database Administrator,18
17441,S3,Database Administrator,18
17442,EC2,Database Administrator,18
17443,Redshift workload management,Database Administrator,18
17444,Performance benchmarks,Database Administrator,18
17445,EXPLAIN/ANALYZE,Database Administrator,18
17446,Database configurations,Database Administrator,18
17447,Version upgrades,Database Administrator,18
17448,Rollback strategies,Database Administrator,18
17449,Authorization models,Database Administrator,18
17450,Permissions management,Database Administrator,18
17451,Stored procedures,Database Administrator,18
17452,Disaster recovery plan,Database Administrator,18
17453,Backup and restore procedures,Database Administrator,18
17454,Monitoring plans,Database Administrator,18
17455,CloudWatch,Database Administrator,18
17456,SNS,Database Administrator,18
17457,Agile Scrum,Database Administrator,18
17458,Kanban,Database Administrator,18
17459,GitHub,Database Administrator,18
17460,ETL/ELT processes,Database Administrator,18
17461,Data Conversion,Database Administrator,18
17462,Data Mining,Database Administrator,18
17463,BPWin,Database Administrator,18
17464,ERwin Data Modeler (ERWin),Database Administrator,18
17465,IBM DB2,Database Administrator,18
17466,Integrated Database Management System (IDMS),Database Administrator,18
17467,Informix,Database Administrator,18
17468,Ingres,Database Administrator,18
17469,Microsoft Access,Database Administrator,18
17470,Microsoft Structured Query Language (SQL),Database Administrator,18
17471,Oracle CASE,Database Administrator,18
17472,Oracle Financials,Database Administrator,18
17473,Silverrun,Database Administrator,18
17474,SQL*DBA,Database Administrator,18
17475,SQL*Forms,Database Administrator,18
17476,SQL*Menu,Database Administrator,18
17477,SQL*Net,Database Administrator,18
17478,SQL*Plus,Database Administrator,18
17479,SQL*Report,Database Administrator,18
17480,Client DBII,Database Administrator,18
17481,DB2,Database Administrator,18
17482,Sybase ASE,Database Administrator,18
17483,Unix,Database Administrator,18
17484,GIT,Database Administrator,18
17485,Veritas Cluster,Database Administrator,18
17486,LDAP,Database Administrator,18
17487,Kerberos,Database Administrator,18
17488,Windows 2K/2003/R2,Database Administrator,18
17489,Query Patroller,Database Administrator,18
17490,IBM MTK,Database Administrator,18
17491,DB2TS,Database Administrator,18
17492,SYTS,Database Administrator,18
17493,Oracle Assist,Database Administrator,18
17494,SQL Assist,Database Administrator,18
17495,DBAP,Database Administrator,18
17496,TAM,Database Administrator,18
17497,KUU,Database Administrator,18
17498,AFS,Database Administrator,18
17499,VMS,Database Administrator,18
17500,Train,Database Administrator,18
17501,RDBMS,Database Administrator,18
17502,Database Automation,Database Administrator,18
17503,SelfService Tools,Database Administrator,18
17504,Performance Monitoring,Database Administrator,18
17505,Liaison with Business Users,Database Administrator,18
17506,System Users,Database Administrator,18
17507,Proactive and Reactive Management,Database Administrator,18
17508,Support,Database Administrator,18
17509,Bachelor of Engineering,Database Administrator,18
17510,TSQL,Database Administrator,18
17511,SQL Server Availability Groups,Database Administrator,18
17512,Database Backup and Recovery,Database Administrator,18
17513,Database Programming,Database Administrator,18
17514,Scripting,Database Administrator,18
17515,Organization Skills,Database Administrator,18
17516,Analytical Skills,Database Administrator,18
17517,Continuous Improvement,Database Administrator,18
17518,New Ideas,Database Administrator,18
17519,Relational and Dimensional Data Modeling,Database Administrator,18
17520,Data or ComputerRelated Field,Database Administrator,18
17521,Statistics,Database Administrator,18
17522,Data Science,Database Administrator,18
17523,401(k) Plan,Database Administrator,18
17524,401(k) Matching Contributions,Database Administrator,18
17525,Employee Assistance Program (EAP),Database Administrator,18
17526,Medical Insurance,Database Administrator,18
17527,Prescription Insurance,Database Administrator,18
17528,Dental Insurance,Database Administrator,18
17529,Vision Insurance,Database Administrator,18
17530,Vacation Time,Database Administrator,18
17531,Paid Holidays,Database Administrator,18
17532,Salary Continuance,Database Administrator,18
17533,LongTerm Disability Insurance,Database Administrator,18
17534,Dependent Life Insurance,Database Administrator,18
17535,AD&D Insurance,Database Administrator,18
17536,Voluntary Term Life Insurance,Database Administrator,18
17537,Data Analysis,Database Administrator,18
17538,API Programming,Database Administrator,18
17539,Data Systems,Database Administrator,18
17540,Data Workflows,Database Administrator,18
17541,Data Processes,Database Administrator,18
17542,Data Capabilities,Database Administrator,18
17543,Student Information System,Database Administrator,18
17544,Learning Management System,Database Administrator,18
17545,Data Governance Policies,Database Administrator,18
17546,Data Management,Database Administrator,18
17547,Data Innovation,Database Administrator,18
17548,Data Research,Database Administrator,18
17549,Data Insights,Database Administrator,18
17550,Equity,Database Administrator,18
17551,Inclusion,Database Administrator,18
17552,IT Systems,Database Administrator,18
17553,IT Services,Database Administrator,18
17554,Data Culture,Database Administrator,18
17555,Data Integration,Database Administrator,18
17556,Data Reports,Database Administrator,18
17557,Dashboards,Database Administrator,18
17558,Data Visualizations,Database Administrator,18
17559,Database Troubleshooting,Database Administrator,18
17560,Database Vendors,Database Administrator,18
17561,Database Research,Database Administrator,18
17562,Database Evaluation,Database Administrator,18
17563,Database Proposals,Database Administrator,18
17564,Training Materials,Database Administrator,18
17565,User Training,Database Administrator,18
17566,Information Systems,Database Administrator,18
17567,Excel,Database Administrator,18
17568,Looker Studio,Database Administrator,18
17569,Blackbaud,Database Administrator,18
17570,Organizational Skills,Database Administrator,18
17571,ProblemSolving Skills,Database Administrator,18
17572,Professionalism,Database Administrator,18
17573,Flexibility,Database Administrator,18
17574,Academic Environment,Database Administrator,18
17575,Educational Organization,Database Administrator,18
17576,AWS EC2,Database Administrator,18
17577,Informatica,Database Administrator,18
17578,CDC,Database Administrator,18
17579,Replications,Database Administrator,18
17580,Database Optimization,Database Administrator,18
17581,AWS certification,Database Administrator,18
17582,Informatica certification,Database Administrator,18
17583,Oracle 11G,Database Administrator,18
17584,Unix/Linux,Database Administrator,18
17585,Data warehousing,Database Administrator,18
17586,Data structures,Database Administrator,18
17587,Data strategies,Database Administrator,18
17588,Database performance,Database Administrator,18
17589,Storage strategies,Database Administrator,18
17590,Failover plans,Database Administrator,18
17591,Oracle production environment,Database Administrator,18
17592,Data Pipelining,Database Administrator,18
17593,Database Performance Monitoring,Database Administrator,18
17594,Database Server Specification,Database Administrator,18
17595,Amazon RDS,Database Administrator,18
17596,Database Disaster Recovery Planning,Database Administrator,18
17597,Complex Database Problem Solving,Database Administrator,18
17598,Team Player,Database Administrator,18
17599,FastPaced Environment,Database Administrator,18
17600,AWS Development,Database Administrator,18
17601,Mathematics,Database Administrator,18
17602,Data Refresh,Database Administrator,18
17603,Deployment Packages,Database Administrator,18
17604,Reporting,Database Administrator,18
17605,Cloud,Database Administrator,18
17606,Grid infrastructure,Database Administrator,18
17607,RAC,Database Administrator,18
17608,RAC One Node,Database Administrator,18
17609,Data Guard,Database Administrator,18
17610,Alert log,Database Administrator,18
17611,Jobs,Database Administrator,18
17612,Disk Group,Database Administrator,18
17613,Tablespace,Database Administrator,18
17614,SAN,Database Administrator,18
17615,Solaris,Database Administrator,18
17616,Database Structures,Database Administrator,18
17617,Query Optimizations,Database Administrator,18
17618,Database Software Installation,Database Administrator,18
17619,Database Upgrades,Database Administrator,18
17620,Backup and Recovery Strategies,Database Administrator,18
17621,Routine Maintenance,Database Administrator,18
